Title	Photographer	Date	Physical Description	Notes	Type	Subjects	Coverage	Series	Sub-series	Digital Collection	Repository	Repository Collection Guide	Call Number/ Shelving Location	Cite as	Restrictions	Contact and Ordering Information	Digital Format	Digital Reproduction Information	Item Number	Item URL	Collection URL	Cataloged Date / Cataloger Initials	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Levee construction site.	Barth, William, 1898-1982, photographer.	1928? - 1945?	Photograph : black and white.	No caption.  Undated. &lt;br&gt;&lt;br&gt; Illegible number written on photo.	Still Image	Levees--Mississippi River--Photographs.; Revetment--Mississippi River--Photographs.		I. Engineering and Levee Revetment documents, ca. 1925-1959	I. Photographs of levee work, ca. 1928-1945	William Barth Photographs of Mississippi River and Atchafalaya River operations	Louisiana State University Libraries, Special Collections (http://www.lib.lsu.edu/special)	http://www.lib.lsu.edu/special/findaid/4421.pdf	E: 109-111 box 9	William Barth Papers, Mss. 4421, Louisiana and Lower Mississippi Valley Collections, LSU Libraries.	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering  reprints of this image here: http://www.lib.lsu.edu/special/services/duplication.html.   Mention the “Item number” or “Item URL” in your request.   (use for graphic  materials, manuscripts, and printed items)	JPEG2000	Digitized with an Epson Expression 11000XL.	EP4421b09008	See 'reference url' on the navigation bar.	http://www.louisianadigitallibrary.org/cdm/landingpage/collection/p16313coll58	2014-06-20 / mcm		2014-07-03	2014-08-20	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p16313coll58/id/205	205	206.jp2	/p16313coll58/image/206.jp2
Levee construction site.	Barth, William, 1898-1982, photographer.	1928? - 1945?	Photograph : black and white.	No caption.  Undated. &lt;br&gt;&lt;br&gt;"748" written on photo.	Still Image	Levees--Mississippi River--Photographs.; Revetment--Mississippi River--Photographs.		I. Engineering and Levee Revetment documents, ca. 1925-1959	I. Photographs of levee work, ca. 1928-1945	William Barth Photographs of Mississippi River and Atchafalaya River operations	Louisiana State University Libraries, Special Collections (http://www.lib.lsu.edu/special)	http://www.lib.lsu.edu/special/findaid/4421.pdf	E: 109-111 box 9	William Barth Papers, Mss. 4421, Louisiana and Lower Mississippi Valley Collections, LSU Libraries.	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering  reprints of this image here: http://www.lib.lsu.edu/special/services/duplication.html.   Mention the “Item number” or “Item URL” in your request.   (use for graphic  materials, manuscripts, and printed items)	JPEG2000	Digitized with an Epson Expression 11000XL.	EP4421b09009	See 'reference url' on the navigation bar.	http://www.louisianadigitallibrary.org/cdm/landingpage/collection/p16313coll58	2014-06-20 / mcm		2014-07-03	2014-08-20	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p16313coll58/id/206	206	207.jp2	/p16313coll58/image/207.jp2
Wetlands.	Barth, William, 1898-1982, photographer.	1928? - 1945?	Photograph : black and white.	No caption.  Undated.	Still Image	Levees--Mississippi River--Photographs.; Revetment--Mississippi River--Photographs.		I. Engineering and Levee Revetment documents, ca. 1925-1959	I. Photographs of levee work, ca. 1928-1945	William Barth Photographs of Mississippi River and Atchafalaya River operations	Louisiana State University Libraries, Special Collections (http://www.lib.lsu.edu/special)	http://www.lib.lsu.edu/special/findaid/4421.pdf	E: 109-111 box 9	William Barth Papers, Mss. 4421, Louisiana and Lower Mississippi Valley Collections, LSU Libraries.	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering  reprints of this image here: http://www.lib.lsu.edu/special/services/duplication.html.   Mention the “Item number” or “Item URL” in your request.   (use for graphic  materials, manuscripts, and printed items)	JPEG2000	Digitized with an Epson Expression 11000XL.	EP4421b09010	See 'reference url' on the navigation bar.	http://www.louisianadigitallibrary.org/cdm/landingpage/collection/p16313coll58	2014-06-20 / mcm		2014-07-03	2014-08-20	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p16313coll58/id/207	207	208.jp2	/p16313coll58/image/208.jp2
Wetlands.	Barth, William, 1898-1982, photographer.	1928? - 1945?	Photograph : black and white.	No caption.  Undated.	Still Image	Levees--Mississippi River--Photographs.; Revetment--Mississippi River--Photographs.		I. Engineering and Levee Revetment documents, ca. 1925-1959	I. Photographs of levee work, ca. 1928-1945	William Barth Photographs of Mississippi River and Atchafalaya River operations	Louisiana State University Libraries, Special Collections (http://www.lib.lsu.edu/special)	http://www.lib.lsu.edu/special/findaid/4421.pdf	E: 109-111 box 9	William Barth Papers, Mss. 4421, Louisiana and Lower Mississippi Valley Collections, LSU Libraries.	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering  reprints of this image here: http://www.lib.lsu.edu/special/services/duplication.html.   Mention the “Item number” or “Item URL” in your request.   (use for graphic  materials, manuscripts, and printed items)	JPEG2000	Digitized with an Epson Expression 11000XL.	EP4421b09011	See 'reference url' on the navigation bar.	http://www.louisianadigitallibrary.org/cdm/landingpage/collection/p16313coll58	2014-06-20 / mcm		2014-07-03	2014-08-20	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p16313coll58/id/208	208	209.jp2	/p16313coll58/image/209.jp2
Farmland.	Barth, William, 1898-1982, photographer.	1928? - 1945?	Photograph : black and white.	No caption.  Undated. &lt;br&gt;&lt;br&gt;"638" written on photo.	Still Image	Levees--Mississippi River--Photographs.; Revetment--Mississippi River--Photographs.		I. Engineering and Levee Revetment documents, ca. 1925-1959	I. Photographs of levee work, ca. 1928-1945	William Barth Photographs of Mississippi River and Atchafalaya River operations	Louisiana State University Libraries, Special Collections (http://www.lib.lsu.edu/special)	http://www.lib.lsu.edu/special/findaid/4421.pdf	E: 109-111 box 9	William Barth Papers, Mss. 4421, Louisiana and Lower Mississippi Valley Collections, LSU Libraries.	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering  reprints of this image here: http://www.lib.lsu.edu/special/services/duplication.html.   Mention the “Item number” or “Item URL” in your request.   (use for graphic  materials, manuscripts, and printed items)	JPEG2000	Digitized with an Epson Expression 11000XL.	EP4421b09012	See 'reference url' on the navigation bar.	http://www.louisianadigitallibrary.org/cdm/landingpage/collection/p16313coll58	2014-06-20 / mcm		2014-07-03	2014-08-20	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p16313coll58/id/209	209	210.jp2	/p16313coll58/image/210.jp2
Canal at levee construction site.	Barth, William, 1898-1982, photographer.	1928? - 1945?	Photograph : black and white.	No caption.  Undated. &lt;br&gt;&lt;br&gt;"624" written on photo.	Still Image	Levees--Mississippi River--Photographs.; Revetment--Mississippi River--Photographs.		I. Engineering and Levee Revetment documents, ca. 1925-1959	I. Photographs of levee work, ca. 1928-1945	William Barth Photographs of Mississippi River and Atchafalaya River operations	Louisiana State University Libraries, Special Collections (http://www.lib.lsu.edu/special)	http://www.lib.lsu.edu/special/findaid/4421.pdf	E: 109-111 box 9	William Barth Papers, Mss. 4421, Louisiana and Lower Mississippi Valley Collections, LSU Libraries.	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering  reprints of this image here: http://www.lib.lsu.edu/special/services/duplication.html.   Mention the “Item number” or “Item URL” in your request.   (use for graphic  materials, manuscripts, and printed items)	JPEG2000	Digitized with an Epson Expression 11000XL.	EP4421b09013	See 'reference url' on the navigation bar.	http://www.louisianadigitallibrary.org/cdm/landingpage/collection/p16313coll58	2014-06-20 / mcm		2014-07-03	2014-08-20	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p16313coll58/id/210	210	211.jp2	/p16313coll58/image/211.jp2
Wetlands.	Barth, William, 1898-1982, photographer.	1928? - 1945?	Photograph : black and white.	No caption.  Undated.	Still Image	Levees--Mississippi River--Photographs.; Revetment--Mississippi River--Photographs.		I. Engineering and Levee Revetment documents, ca. 1925-1959	I. Photographs of levee work, ca. 1928-1945	William Barth Photographs of Mississippi River and Atchafalaya River operations	Louisiana State University Libraries, Special Collections (http://www.lib.lsu.edu/special)	http://www.lib.lsu.edu/special/findaid/4421.pdf	E: 109-111 box 9	William Barth Papers, Mss. 4421, Louisiana and Lower Mississippi Valley Collections, LSU Libraries.	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering  reprints of this image here: http://www.lib.lsu.edu/special/services/duplication.html.   Mention the “Item number” or “Item URL” in your request.   (use for graphic  materials, manuscripts, and printed items)	JPEG2000	Digitized with an Epson Expression 11000XL.	EP4421b09014	See 'reference url' on the navigation bar.	http://www.louisianadigitallibrary.org/cdm/landingpage/collection/p16313coll58	2014-06-20 / mcm		2014-07-03	2014-08-20	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p16313coll58/id/211	211	212.jp2	/p16313coll58/image/212.jp2
Wetlands.	Barth, William, 1898-1982, photographer.	1928? - 1945?	Photograph : black and white.	No caption.  Undated.	Still Image	Levees--Mississippi River--Photographs.; Revetment--Mississippi River--Photographs.		I. Engineering and Levee Revetment documents, ca. 1925-1959	I. Photographs of levee work, ca. 1928-1945	William Barth Photographs of Mississippi River and Atchafalaya River operations	Louisiana State University Libraries, Special Collections (http://www.lib.lsu.edu/special)	http://www.lib.lsu.edu/special/findaid/4421.pdf	E: 109-111 box 9	William Barth Papers, Mss. 4421, Louisiana and Lower Mississippi Valley Collections, LSU Libraries.	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering  reprints of this image here: http://www.lib.lsu.edu/special/services/duplication.html.   Mention the “Item number” or “Item URL” in your request.   (use for graphic  materials, manuscripts, and printed items)	JPEG2000	Digitized with an Epson Expression 11000XL.	EP4421b09015	See 'reference url' on the navigation bar.	http://www.louisianadigitallibrary.org/cdm/landingpage/collection/p16313coll58	2014-06-20 / mcm		2014-07-03	2014-08-20	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p16313coll58/id/212	212	213.jp2	/p16313coll58/image/213.jp2
Crane in floodwater.	Barth, William, 1898-1982, photographer.	1928? - 1945?	Photograph : black and white.	No caption.  Undated.	Still Image	Levees--Mississippi River--Photographs.; Revetment--Mississippi River--Photographs.		I. Engineering and Levee Revetment documents, ca. 1925-1959	I. Photographs of levee work, ca. 1928-1945	William Barth Photographs of Mississippi River and Atchafalaya River operations	Louisiana State University Libraries, Special Collections (http://www.lib.lsu.edu/special)	http://www.lib.lsu.edu/special/findaid/4421.pdf	E: 109-111 box 9	William Barth Papers, Mss. 4421, Louisiana and Lower Mississippi Valley Collections, LSU Libraries.	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering  reprints of this image here: http://www.lib.lsu.edu/special/services/duplication.html.   Mention the “Item number” or “Item URL” in your request.   (use for graphic  materials, manuscripts, and printed items)	JPEG2000	Digitized with an Epson Expression 11000XL.	EP4421b09019	See 'reference url' on the navigation bar.	http://www.louisianadigitallibrary.org/cdm/landingpage/collection/p16313coll58	2014-06-20 / mcm		2014-07-03	2014-08-20	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p16313coll58/id/213	213	214.jp2	/p16313coll58/image/214.jp2
Horses and trucks at levee construction site.	Barth, William, 1898-1982, photographer.	1928? - 1945?	Photograph : black and white.	No caption.  Undated.	Still Image	Levees--Mississippi River--Photographs.; Revetment--Mississippi River--Photographs.		I. Engineering and Levee Revetment documents, ca. 1925-1959	I. Photographs of levee work, ca. 1928-1945	William Barth Photographs of Mississippi River and Atchafalaya River operations	Louisiana State University Libraries, Special Collections (http://www.lib.lsu.edu/special)	http://www.lib.lsu.edu/special/findaid/4421.pdf	E: 109-111 box 9	William Barth Papers, Mss. 4421, Louisiana and Lower Mississippi Valley Collections, LSU Libraries.	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering  reprints of this image here: http://www.lib.lsu.edu/special/services/duplication.html.   Mention the “Item number” or “Item URL” in your request.   (use for graphic  materials, manuscripts, and printed items)	JPEG2000	Digitized with an Epson Expression 11000XL.	EP4421b09017	See 'reference url' on the navigation bar.	http://www.louisianadigitallibrary.org/cdm/landingpage/collection/p16313coll58	2014-06-20 / mcm		2014-07-03	2014-08-20	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p16313coll58/id/214	214	215.jp2	/p16313coll58/image/215.jp2
Wetlands.	Barth, William, 1898-1982, photographer.	1928? - 1945?	Photograph : black and white.	No caption.  Undated.	Still Image	Levees--Mississippi River--Photographs.; Revetment--Mississippi River--Photographs.		I. Engineering and Levee Revetment documents, ca. 1925-1959	I. Photographs of levee work, ca. 1928-1945	William Barth Photographs of Mississippi River and Atchafalaya River operations	Louisiana State University Libraries, Special Collections (http://www.lib.lsu.edu/special)	http://www.lib.lsu.edu/special/findaid/4421.pdf	E: 109-111 box 9	William Barth Papers, Mss. 4421, Louisiana and Lower Mississippi Valley Collections, LSU Libraries.	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering  reprints of this image here: http://www.lib.lsu.edu/special/services/duplication.html.   Mention the “Item number” or “Item URL” in your request.   (use for graphic  materials, manuscripts, and printed items)	JPEG2000	Digitized with an Epson Expression 11000XL.	EP4421b09016	See 'reference url' on the navigation bar.	http://www.louisianadigitallibrary.org/cdm/landingpage/collection/p16313coll58	2014-06-20 / mcm		2014-07-03	2014-08-20	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p16313coll58/id/215	215	216.jp2	/p16313coll58/image/216.jp2
Land clearing and burning at levee construction site.	Barth, William, 1898-1982, photographer.	1928? - 1945?	Photograph : black and white.	No caption.  Undated.	Still Image	Levees--Mississippi River--Photographs.; Revetment--Mississippi River--Photographs.		I. Engineering and Levee Revetment documents, ca. 1925-1959	I. Photographs of levee work, ca. 1928-1945	William Barth Photographs of Mississippi River and Atchafalaya River operations	Louisiana State University Libraries, Special Collections (http://www.lib.lsu.edu/special)	http://www.lib.lsu.edu/special/findaid/4421.pdf	E: 109-111 box 9	William Barth Papers, Mss. 4421, Louisiana and Lower Mississippi Valley Collections, LSU Libraries.	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering  reprints of this image here: http://www.lib.lsu.edu/special/services/duplication.html.   Mention the “Item number” or “Item URL” in your request.   (use for graphic  materials, manuscripts, and printed items)	JPEG2000	Digitized with an Epson Expression 11000XL.	EP4421b09022	See 'reference url' on the navigation bar.	http://www.louisianadigitallibrary.org/cdm/landingpage/collection/p16313coll58	2014-06-20 / mcm		2014-07-03	2014-08-20	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p16313coll58/id/216	216	217.jp2	/p16313coll58/image/217.jp2
2 cranes in floodwater.	Barth, William, 1898-1982, photographer.	1928? - 1945?	Photograph : black and white.	No caption.  Undated.	Still Image	Levees--Mississippi River--Photographs.; Revetment--Mississippi River--Photographs.		I. Engineering and Levee Revetment documents, ca. 1925-1959	I. Photographs of levee work, ca. 1928-1945	William Barth Photographs of Mississippi River and Atchafalaya River operations	Louisiana State University Libraries, Special Collections (http://www.lib.lsu.edu/special)	http://www.lib.lsu.edu/special/findaid/4421.pdf	E: 109-111 box 9	William Barth Papers, Mss. 4421, Louisiana and Lower Mississippi Valley Collections, LSU Libraries.	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering  reprints of this image here: http://www.lib.lsu.edu/special/services/duplication.html.   Mention the “Item number” or “Item URL” in your request.   (use for graphic  materials, manuscripts, and printed items)	JPEG2000	Digitized with an Epson Expression 11000XL.	EP4421b09018	See 'reference url' on the navigation bar.	http://www.louisianadigitallibrary.org/cdm/landingpage/collection/p16313coll58	2014-06-20 / mcm		2014-07-03	2014-08-20	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p16313coll58/id/217	217	218.jp2	/p16313coll58/image/218.jp2
Levee surveyors.	Barth, William, 1898-1982, photographer.	1928? - 1945?	Photograph : black and white.	No caption.  Undated.	Still Image	Levees--Mississippi River--Photographs.; Revetment--Mississippi River--Photographs.		I. Engineering and Levee Revetment documents, ca. 1925-1959	I. Photographs of levee work, ca. 1928-1945	William Barth Photographs of Mississippi River and Atchafalaya River operations	Louisiana State University Libraries, Special Collections (http://www.lib.lsu.edu/special)	http://www.lib.lsu.edu/special/findaid/4421.pdf	E: 109-111 box 9	William Barth Papers, Mss. 4421, Louisiana and Lower Mississippi Valley Collections, LSU Libraries.	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering  reprints of this image here: http://www.lib.lsu.edu/special/services/duplication.html.   Mention the “Item number” or “Item URL” in your request.   (use for graphic  materials, manuscripts, and printed items)	JPEG2000	Digitized with an Epson Expression 11000XL.	EP4421b09021	See 'reference url' on the navigation bar.	http://www.louisianadigitallibrary.org/cdm/landingpage/collection/p16313coll58	2014-06-20 / mcm		2014-07-03	2014-08-20	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p16313coll58/id/218	218	219.jp2	/p16313coll58/image/219.jp2
Levee construction site.	Barth, William, 1898-1982, photographer.	1928? - 1945?	Photograph : black and white.	No caption.  Undated.	Still Image	Levees--Mississippi River--Photographs.; Revetment--Mississippi River--Photographs.		I. Engineering and Levee Revetment documents, ca. 1925-1959	I. Photographs of levee work, ca. 1928-1945	William Barth Photographs of Mississippi River and Atchafalaya River operations	Louisiana State University Libraries, Special Collections (http://www.lib.lsu.edu/special)	http://www.lib.lsu.edu/special/findaid/4421.pdf	E: 109-111 box 9	William Barth Papers, Mss. 4421, Louisiana and Lower Mississippi Valley Collections, LSU Libraries.	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering  reprints of this image here: http://www.lib.lsu.edu/special/services/duplication.html.   Mention the “Item number” or “Item URL” in your request.   (use for graphic  materials, manuscripts, and printed items)	JPEG2000	Digitized with an Epson Expression 11000XL.	EP4421b09020	See 'reference url' on the navigation bar.	http://www.louisianadigitallibrary.org/cdm/landingpage/collection/p16313coll58	2014-06-20 / mcm		2014-07-03	2014-08-20	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p16313coll58/id/219	219	220.jp2	/p16313coll58/image/220.jp2
Robert Sanford tugboat and crane at levee construction site.	Barth, William, 1898-1982, photographer.	1928? - 1945?	Photograph : black and white.	No caption.  Undated. &lt;br&gt;&lt;br&gt;"695" written on photo.	Still Image	Levees--Mississippi River--Photographs.; Revetment--Mississippi River--Photographs.		I. Engineering and Levee Revetment documents, ca. 1925-1959	I. Photographs of levee work, ca. 1928-1945	William Barth Photographs of Mississippi River and Atchafalaya River operations	Louisiana State University Libraries, Special Collections (http://www.lib.lsu.edu/special)	http://www.lib.lsu.edu/special/findaid/4421.pdf	E: 109-111 box 9	William Barth Papers, Mss. 4421, Louisiana and Lower Mississippi Valley Collections, LSU Libraries.	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering  reprints of this image here: http://www.lib.lsu.edu/special/services/duplication.html.   Mention the “Item number” or “Item URL” in your request.   (use for graphic  materials, manuscripts, and printed items)	JPEG2000	Digitized with an Epson Expression 11000XL.	EP4421b09023	See 'reference url' on the navigation bar.	http://www.louisianadigitallibrary.org/cdm/landingpage/collection/p16313coll58	2014-06-20 / mcm		2014-07-03	2014-08-20	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p16313coll58/id/220	220	221.jp2	/p16313coll58/image/221.jp2
Barge on the Mississippi River.	Barth, William, 1898-1982, photographer.	1928? - 1945?	Photograph : black and white.	No caption.  Undated. &lt;br&gt;&lt;br&gt;"730" written on photo.	Still Image	Levees--Mississippi River--Photographs.; Revetment--Mississippi River--Photographs.		I. Engineering and Levee Revetment documents, ca. 1925-1959	I. Photographs of levee work, ca. 1928-1945	William Barth Photographs of Mississippi River and Atchafalaya River operations	Louisiana State University Libraries, Special Collections (http://www.lib.lsu.edu/special)	http://www.lib.lsu.edu/special/findaid/4421.pdf	E: 109-111 box 9	William Barth Papers, Mss. 4421, Louisiana and Lower Mississippi Valley Collections, LSU Libraries.	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering  reprints of this image here: http://www.lib.lsu.edu/special/services/duplication.html.   Mention the “Item number” or “Item URL” in your request.   (use for graphic  materials, manuscripts, and printed items)	JPEG2000	Digitized with an Epson Expression 11000XL.	EP4421b09024	See 'reference url' on the navigation bar.	http://www.louisianadigitallibrary.org/cdm/landingpage/collection/p16313coll58	2014-06-20 / mcm		2014-07-03	2014-08-20	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p16313coll58/id/221	221	222.jp2	/p16313coll58/image/222.jp2
Barges and tugboats on the Mississippi River.	Barth, William, 1898-1982, photographer.	1928? - 1945?	Photograph : black and white.	No caption.  Undated. &lt;br&gt;&lt;br&gt;"729" written on photo.	Still Image	Levees--Mississippi River--Photographs.; Revetment--Mississippi River--Photographs.		I. Engineering and Levee Revetment documents, ca. 1925-1959	I. Photographs of levee work, ca. 1928-1945	William Barth Photographs of Mississippi River and Atchafalaya River operations	Louisiana State University Libraries, Special Collections (http://www.lib.lsu.edu/special)	http://www.lib.lsu.edu/special/findaid/4421.pdf	E: 109-111 box 9	William Barth Papers, Mss. 4421, Louisiana and Lower Mississippi Valley Collections, LSU Libraries.	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering  reprints of this image here: http://www.lib.lsu.edu/special/services/duplication.html.   Mention the “Item number” or “Item URL” in your request.   (use for graphic  materials, manuscripts, and printed items)	JPEG2000	Digitized with an Epson Expression 11000XL.	EP4421b09025	See 'reference url' on the navigation bar.	http://www.louisianadigitallibrary.org/cdm/landingpage/collection/p16313coll58	2014-06-20 / mcm		2014-07-03	2014-08-20	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p16313coll58/id/222	222	223.jp2	/p16313coll58/image/223.jp2
Barges on the Mississippi River.	Barth, William, 1898-1982, photographer.	1928? - 1945?	Photograph : black and white.	No caption.  Undated.	Still Image	Levees--Mississippi River--Photographs.; Revetment--Mississippi River--Photographs.		I. Engineering and Levee Revetment documents, ca. 1925-1959	I. Photographs of levee work, ca. 1928-1945	William Barth Photographs of Mississippi River and Atchafalaya River operations	Louisiana State University Libraries, Special Collections (http://www.lib.lsu.edu/special)	http://www.lib.lsu.edu/special/findaid/4421.pdf	E: 109-111 box 9	William Barth Papers, Mss. 4421, Louisiana and Lower Mississippi Valley Collections, LSU Libraries.	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering  reprints of this image here: http://www.lib.lsu.edu/special/services/duplication.html.   Mention the “Item number” or “Item URL” in your request.   (use for graphic  materials, manuscripts, and printed items)	JPEG2000	Digitized with an Epson Expression 11000XL.	EP4421b09026	See 'reference url' on the navigation bar.	http://www.louisianadigitallibrary.org/cdm/landingpage/collection/p16313coll58	2014-06-20 / mcm		2014-07-03	2014-08-20	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p16313coll58/id/223	223	224.jp2	/p16313coll58/image/224.jp2
Barges on the Mississippi River.	Barth, William, 1898-1982, photographer.	1928? - 1945?	Photograph : black and white.	No caption.  Undated.	Still Image	Levees--Mississippi River--Photographs.; Revetment--Mississippi River--Photographs.		I. Engineering and Levee Revetment documents, ca. 1925-1959	I. Photographs of levee work, ca. 1928-1945	William Barth Photographs of Mississippi River and Atchafalaya River operations	Louisiana State University Libraries, Special Collections (http://www.lib.lsu.edu/special)	http://www.lib.lsu.edu/special/findaid/4421.pdf	E: 109-111 box 9	William Barth Papers, Mss. 4421, Louisiana and Lower Mississippi Valley Collections, LSU Libraries.	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering  reprints of this image here: http://www.lib.lsu.edu/special/services/duplication.html.   Mention the “Item number” or “Item URL” in your request.   (use for graphic  materials, manuscripts, and printed items)	JPEG2000	Digitized with an Epson Expression 11000XL.	EP4421b09027	See 'reference url' on the navigation bar.	http://www.louisianadigitallibrary.org/cdm/landingpage/collection/p16313coll58	2014-06-20 / mcm		2014-07-03	2014-08-20	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p16313coll58/id/224	224	225.jp2	/p16313coll58/image/225.jp2
